DATE,HomePriceIndex,MortgageRate,UnemploymentRate,TreasuryYield,GDP,MedianIncome,CPI,HousingStarts,Population,MortgageRate_Lag1
2003-01-10,128.461,5.95,5.8,4.05,11174.129,68350.0,182.6,1853.0,289518.0,5.85
2003-01-17,128.461,5.97,5.8,4.05,11174.129,68350.0,182.6,1853.0,289518.0,5.95
2003-01-24,128.461,5.91,5.8,4.05,11174.129,68350.0,182.6,1853.0,289518.0,5.97
2003-01-31,128.461,5.9,5.8,4.05,11174.129,68350.0,182.6,1853.0,289518.0,5.91
2003-02-01,129.356,5.9,5.9,3.9,11174.129,68350.0,183.6,1629.0,289714.0,5.9
2003-02-07,129.356,5.88,5.9,3.9,11174.129,68350.0,183.6,1629.0,289714.0,5.9
2003-02-14,129.356,5.86,5.9,3.9,11174.129,68350.0,183.6,1629.0,289714.0,5.88
2003-02-21,129.356,5.84,5.9,3.9,11174.129,68350.0,183.6,1629.0,289714.0,5.86
2003-02-28,129.356,5.79,5.9,3.9,11174.129,68350.0,183.6,1629.0,289714.0,5.84
2003-03-01,130.148,5.79,5.9,3.81,11174.129,68350.0,183.9,1726.0,289911.0,5.79
2003-03-07,130.148,5.67,5.9,3.81,11174.129,68350.0,183.9,1726.0,289911.0,5.79
2003-03-14,130.148,5.61,5.9,3.81,11174.129,68350.0,183.9,1726.0,289911.0,5.67
2003-03-21,130.148,5.79,5.9,3.81,11174.129,68350.0,183.9,1726.0,289911.0,5.61
2003-03-28,130.148,5.91,5.9,3.81,11174.129,68350.0,183.9,1726.0,289911.0,5.79
2003-04-01,130.884,5.91,6.0,3.96,11312.766,68350.0,183.2,1643.0,290125.0,5.91
2003-04-04,130.884,5.79,6.0,3.96,11312.766,68350.0,183.2,1643.0,290125.0,5.91
2003-04-11,130.884,5.85,6.0,3.96,11312.766,68350.0,183.2,1643.0,290125.0,5.79
2003-04-18,130.884,5.82,6.0,3.96,11312.766,68350.0,183.2,1643.0,290125.0,5.85
2003-04-25,130.884,5.79,6.0,3.96,11312.766,68350.0,183.2,1643.0,290125.0,5.82
2003-05-01,131.735,5.79,6.1,3.57,11312.766,68350.0,182.9,1751.0,290346.0,5.79
2003-05-02,131.735,5.7,6.1,3.57,11312.766,68350.0,182.9,1751.0,290346.0,5.79
2003-05-09,131.735,5.62,6.1,3.57,11312.766,68350.0,182.9,1751.0,290346.0,5.7
2003-05-16,131.735,5.45,6.1,3.57,11312.766,68350.0,182.9,1751.0,290346.0,5.62
2003-05-23,131.735,5.34,6.1,3.57,11312.766,68350.0,182.9,1751.0,290346.0,5.45
2003-05-30,131.735,5.31,6.1,3.57,11312.766,68350.0,182.9,1751.0,290346.0,5.34
2003-06-01,132.649,5.31,6.3,3.33,11312.766,68350.0,183.1,1867.0,290584.0,5.31
2003-06-06,132.649,5.26,6.3,3.33,11312.766,68350.0,183.1,1867.0,290584.0,5.31
2003-06-13,132.649,5.21,6.3,3.33,11312.766,68350.0,183.1,1867.0,290584.0,5.26
2003-06-20,132.649,5.21,6.3,3.33,11312.766,68350.0,183.1,1867.0,290584.0,5.21
2003-06-27,132.649,5.24,6.3,3.33,11312.766,68350.0,183.1,1867.0,290584.0,5.21
2003-07-01,133.77700000000002,5.24,6.2,3.98,11566.669,68350.0,183.7,1897.0,290820.0,5.24
2003-07-04,133.77700000000002,5.4,6.2,3.98,11566.669,68350.0,183.7,1897.0,290820.0,5.24
2003-07-11,133.77700000000002,5.52,6.2,3.98,11566.669,68350.0,183.7,1897.0,290820.0,5.4
2003-07-18,133.77700000000002,5.67,6.2,3.98,11566.669,68350.0,183.7,1897.0,290820.0,5.52
2003-07-25,133.77700000000002,5.94,6.2,3.98,11566.669,68350.0,183.7,1897.0,290820.0,5.67
2003-08-01,134.968,6.14,6.1,4.45,11566.669,68350.0,184.5,1833.0,291072.0,5.94
2003-08-08,134.968,6.34,6.1,4.45,11566.669,68350.0,184.5,1833.0,291072.0,6.14
2003-08-15,134.968,6.24,6.1,4.45,11566.669,68350.0,184.5,1833.0,291072.0,6.34
2003-08-22,134.968,6.28,6.1,4.45,11566.669,68350.0,184.5,1833.0,291072.0,6.24
2003-08-29,134.968,6.32,6.1,4.45,11566.669,68350.0,184.5,1833.0,291072.0,6.28
2003-09-01,136.29399999999998,6.32,6.1,4.27,11566.669,68350.0,185.1,1939.0,291321.0,6.32
2003-09-05,136.29399999999998,6.44,6.1,4.27,11566.669,68350.0,185.1,1939.0,291321.0,6.32
2003-09-12,136.29399999999998,6.16,6.1,4.27,11566.669,68350.0,185.1,1939.0,291321.0,6.44
2003-09-19,136.29399999999998,6.01,6.1,4.27,11566.669,68350.0,185.1,1939.0,291321.0,6.16
2003-09-26,136.29399999999998,5.98,6.1,4.27,11566.669,68350.0,185.1,1939.0,291321.0,6.01
2003-10-01,137.532,5.98,6.0,4.29,11772.234,68350.0,184.9,1967.0,291574.0,5.98
2003-10-03,137.532,5.77,6.0,4.29,11772.234,68350.0,184.9,1967.0,291574.0,5.98
2003-10-10,137.532,5.95,6.0,4.29,11772.234,68350.0,184.9,1967.0,291574.0,5.77
2003-10-17,137.532,6.05,6.0,4.29,11772.234,68350.0,184.9,1967.0,291574.0,5.95
2003-10-24,137.532,6.05,6.0,4.29,11772.234,68350.0,184.9,1967.0,291574.0,6.05
2003-10-31,137.532,5.94,6.0,4.29,11772.234,68350.0,184.9,1967.0,291574.0,6.05
2003-11-01,138.79399999999998,5.94,5.8,4.3,11772.234,68350.0,185.0,2083.0,291807.0,5.94
2003-11-07,138.79399999999998,5.98,5.8,4.3,11772.234,68350.0,185.0,2083.0,291807.0,5.94
2003-11-14,138.79399999999998,6.03,5.8,4.3,11772.234,68350.0,185.0,2083.0,291807.0,5.98
2003-11-21,138.79399999999998,5.83,5.8,4.3,11772.234,68350.0,185.0,2083.0,291807.0,6.03
2003-11-28,138.79399999999998,5.89,5.8,4.3,11772.234,68350.0,185.0,2083.0,291807.0,5.83
2003-12-01,140.18,5.89,5.7,4.27,11772.234,68350.0,185.5,2057.0,292008.0,5.89
2003-12-05,140.18,6.02,5.7,4.27,11772.234,68350.0,185.5,2057.0,292008.0,5.89
2003-12-12,140.18,5.88,5.7,4.27,11772.234,68350.0,185.5,2057.0,292008.0,6.02
2003-12-19,140.18,5.82,5.7,4.27,11772.234,68350.0,185.5,2057.0,292008.0,5.88
2003-12-26,140.18,5.81,5.7,4.27,11772.234,68350.0,185.5,2057.0,292008.0,5.82
2003-12-31,140.18,5.85,5.7,4.27,11772.234,68350.0,185.5,2057.0,292008.0,5.81
2004-01-01,141.64600000000002,5.85,5.7,4.15,11923.447,68250.0,186.3,1911.0,292192.0,5.85
2004-01-08,141.64600000000002,5.87,5.7,4.15,11923.447,68250.0,186.3,1911.0,292192.0,5.85
2004-01-15,141.64600000000002,5.66,5.7,4.15,11923.447,68250.0,186.3,1911.0,292192.0,5.87
2004-01-22,141.64600000000002,5.64,5.7,4.15,11923.447,68250.0,186.3,1911.0,292192.0,5.66
2004-01-29,141.64600000000002,5.68,5.7,4.15,11923.447,68250.0,186.3,1911.0,292192.0,5.64
2004-02-01,143.191,5.68,5.6,4.08,11923.447,68250.0,186.7,1846.0,292368.0,5.68
2004-02-05,143.191,5.72,5.6,4.08,11923.447,68250.0,186.7,1846.0,292368.0,5.68
2004-02-12,143.191,5.66,5.6,4.08,11923.447,68250.0,186.7,1846.0,292368.0,5.72
2004-02-19,143.191,5.58,5.6,4.08,11923.447,68250.0,186.7,1846.0,292368.0,5.66
2004-02-26,143.191,5.58,5.6,4.08,11923.447,68250.0,186.7,1846.0,292368.0,5.58
2004-03-01,145.058,5.58,5.8,3.83,11923.447,68250.0,187.1,1998.0,292561.0,5.58
2004-03-04,145.058,5.59,5.8,3.83,11923.447,68250.0,187.1,1998.0,292561.0,5.58
2004-03-11,145.058,5.41,5.8,3.83,11923.447,68250.0,187.1,1998.0,292561.0,5.59
2004-03-18,145.058,5.38,5.8,3.83,11923.447,68250.0,187.1,1998.0,292561.0,5.41
2004-03-25,145.058,5.4,5.8,3.83,11923.447,68250.0,187.1,1998.0,292561.0,5.38
2004-04-01,146.593,5.52,5.6,4.35,12112.815,68250.0,187.4,2003.0,292779.0,5.4
2004-04-08,146.593,5.79,5.6,4.35,12112.815,68250.0,187.4,2003.0,292779.0,5.52
2004-04-15,146.593,5.89,5.6,4.35,12112.815,68250.0,187.4,2003.0,292779.0,5.79
2004-04-22,146.593,5.94,5.6,4.35,12112.815,68250.0,187.4,2003.0,292779.0,5.89
2004-04-29,146.593,6.01,5.6,4.35,12112.815,68250.0,187.4,2003.0,292779.0,5.94
2004-05-01,148.186,6.01,5.6,4.72,12112.815,68250.0,188.2,1981.0,292997.0,6.01
2004-05-06,148.186,6.12,5.6,4.72,12112.815,68250.0,188.2,1981.0,292997.0,6.01
2004-05-13,148.186,6.34,5.6,4.72,12112.815,68250.0,188.2,1981.0,292997.0,6.12
2004-05-20,148.186,6.3,5.6,4.72,12112.815,68250.0,188.2,1981.0,292997.0,6.34
2004-05-27,148.186,6.32,5.6,4.72,12112.815,68250.0,188.2,1981.0,292997.0,6.3
2004-06-01,149.852,6.32,5.6,4.73,12112.815,68250.0,188.9,1828.0,293223.0,6.32
2004-06-03,149.852,6.28,5.6,4.73,12112.815,68250.0,188.9,1828.0,293223.0,6.32
2004-06-10,149.852,6.3,5.6,4.73,12112.815,68250.0,188.9,1828.0,293223.0,6.28
2004-06-17,149.852,6.32,5.6,4.73,12112.815,68250.0,188.9,1828.0,293223.0,6.3
2004-06-24,149.852,6.25,5.6,4.73,12112.815,68250.0,188.9,1828.0,293223.0,6.32
2004-07-01,151.338,6.21,5.5,4.5,12305.307,68250.0,189.1,2002.0,293463.0,6.25
2004-07-08,151.338,6.01,5.5,4.5,12305.307,68250.0,189.1,2002.0,293463.0,6.21
2004-07-15,151.338,6.0,5.5,4.5,12305.307,68250.0,189.1,2002.0,293463.0,6.01
2004-07-22,151.338,5.98,5.5,4.5,12305.307,68250.0,189.1,2002.0,293463.0,6.0
2004-07-29,151.338,6.08,5.5,4.5,12305.307,68250.0,189.1,2002.0,293463.0,5.98
2004-08-01,152.635,6.08,5.4,4.28,12305.307,68250.0,189.2,2024.0,293719.0,6.08
2004-08-05,152.635,5.99,5.4,4.28,12305.307,68250.0,189.2,2024.0,293719.0,6.08
2004-08-12,152.635,5.85,5.4,4.28,12305.307,68250.0,189.2,2024.0,293719.0,5.99
2004-08-19,152.635,5.81,5.4,4.28,12305.307,68250.0,189.2,2024.0,293719.0,5.85
2004-08-26,152.635,5.82,5.4,4.28,12305.307,68250.0,189.2,2024.0,293719.0,5.81
2004-09-01,154.179,5.82,5.4,4.13,12305.307,68250.0,189.8,1905.0,293971.0,5.82
2004-09-02,154.179,5.77,5.4,4.13,12305.307,68250.0,189.8,1905.0,293971.0,5.82
2004-09-09,154.179,5.83,5.4,4.13,12305.307,68250.0,189.8,1905.0,293971.0,5.77
2004-09-16,154.179,5.75,5.4,4.13,12305.307,68250.0,189.8,1905.0,293971.0,5.83
2004-09-23,154.179,5.7,5.4,4.13,12305.307,68250.0,189.8,1905.0,293971.0,5.75
2004-09-30,154.179,5.72,5.4,4.13,12305.307,68250.0,189.8,1905.0,293971.0,5.7
2004-10-01,155.752,5.72,5.5,4.1,12527.214,68250.0,190.8,2072.0,294230.0,5.72
2004-10-07,155.752,5.82,5.5,4.1,12527.214,68250.0,190.8,2072.0,294230.0,5.72
2004-10-14,155.752,5.74,5.5,4.1,12527.214,68250.0,190.8,2072.0,294230.0,5.82
2004-10-21,155.752,5.69,5.5,4.1,12527.214,68250.0,190.8,2072.0,294230.0,5.74
2004-10-28,155.752,5.64,5.5,4.1,12527.214,68250.0,190.8,2072.0,294230.0,5.69
2004-11-01,157.529,5.64,5.4,4.19,12527.214,68250.0,191.7,1782.0,294466.0,5.64
2004-11-04,157.529,5.7,5.4,4.19,12527.214,68250.0,191.7,1782.0,294466.0,5.64
2004-11-11,157.529,5.76,5.4,4.19,12527.214,68250.0,191.7,1782.0,294466.0,5.7
2004-11-18,157.529,5.74,5.4,4.19,12527.214,68250.0,191.7,1782.0,294466.0,5.76
2004-11-24,157.529,5.72,5.4,4.19,12527.214,68250.0,191.7,1782.0,294466.0,5.74
2004-12-01,159.33100000000002,5.72,5.4,4.23,12527.214,68250.0,191.7,2042.0,294694.0,5.72
2004-12-02,159.33100000000002,5.81,5.4,4.23,12527.214,68250.0,191.7,2042.0,294694.0,5.72
2004-12-09,159.33100000000002,5.71,5.4,4.23,12527.214,68250.0,191.7,2042.0,294694.0,5.81
2004-12-16,159.33100000000002,5.68,5.4,4.23,12527.214,68250.0,191.7,2042.0,294694.0,5.71
2004-12-22,159.33100000000002,5.75,5.4,4.23,12527.214,68250.0,191.7,2042.0,294694.0,5.68
2004-12-29,159.33100000000002,5.81,5.4,4.23,12527.214,68250.0,191.7,2042.0,294694.0,5.75
2005-01-01,161.289,5.81,5.3,4.22,12767.286,69310.0,191.6,2144.0,294914.0,5.81
2005-01-06,161.289,5.77,5.3,4.22,12767.286,69310.0,191.6,2144.0,294914.0,5.81
2005-01-13,161.289,5.74,5.3,4.22,12767.286,69310.0,191.6,2144.0,294914.0,5.77
2005-01-20,161.289,5.67,5.3,4.22,12767.286,69310.0,191.6,2144.0,294914.0,5.74
2005-01-27,161.289,5.66,5.3,4.22,12767.286,69310.0,191.6,2144.0,294914.0,5.67
2005-02-01,163.346,5.66,5.4,4.17,12767.286,69310.0,192.4,2207.0,295105.0,5.66
2005-02-03,163.346,5.63,5.4,4.17,12767.286,69310.0,192.4,2207.0,295105.0,5.66
2005-02-10,163.346,5.57,5.4,4.17,12767.286,69310.0,192.4,2207.0,295105.0,5.63
2005-02-17,163.346,5.62,5.4,4.17,12767.286,69310.0,192.4,2207.0,295105.0,5.57
2005-02-24,163.346,5.69,5.4,4.17,12767.286,69310.0,192.4,2207.0,295105.0,5.62
2005-03-01,165.81400000000002,5.69,5.2,4.5,12767.286,69310.0,193.1,1864.0,295287.0,5.69
2005-03-03,165.81400000000002,5.79,5.2,4.5,12767.286,69310.0,193.1,1864.0,295287.0,5.69
2005-03-10,165.81400000000002,5.85,5.2,4.5,12767.286,69310.0,193.1,1864.0,295287.0,5.79
2005-03-17,165.81400000000002,5.95,5.2,4.5,12767.286,69310.0,193.1,1864.0,295287.0,5.85
2005-03-24,165.81400000000002,6.01,5.2,4.5,12767.286,69310.0,193.1,1864.0,295287.0,5.95
2005-03-31,165.81400000000002,6.04,5.2,4.5,12767.286,69310.0,193.1,1864.0,295287.0,6.01
2005-04-01,167.503,6.04,5.2,4.34,12922.656,69310.0,193.7,2061.0,295490.0,6.04
2005-04-07,167.503,5.93,5.2,4.34,12922.656,69310.0,193.7,2061.0,295490.0,6.04
2005-04-14,167.503,5.91,5.2,4.34,12922.656,69310.0,193.7,2061.0,295490.0,5.93
2005-04-21,167.503,5.8,5.2,4.34,12922.656,69310.0,193.7,2061.0,295490.0,5.91
2005-04-28,167.503,5.78,5.2,4.34,12922.656,69310.0,193.7,2061.0,295490.0,5.8
2005-05-01,169.352,5.78,5.1,4.14,12922.656,69310.0,193.6,2025.0,295704.0,5.78
2005-05-05,169.352,5.75,5.1,4.14,12922.656,69310.0,193.6,2025.0,295704.0,5.78
2005-05-12,169.352,5.77,5.1,4.14,12922.656,69310.0,193.6,2025.0,295704.0,5.75
2005-05-19,169.352,5.71,5.1,4.14,12922.656,69310.0,193.6,2025.0,295704.0,5.77
2005-05-26,169.352,5.65,5.1,4.14,12922.656,69310.0,193.6,2025.0,295704.0,5.71
2005-06-01,171.192,5.65,5.0,4.0,12922.656,69310.0,193.7,2068.0,295936.0,5.65
2005-06-02,171.192,5.62,5.0,4.0,12922.656,69310.0,193.7,2068.0,295936.0,5.65
2005-06-09,171.192,5.56,5.0,4.0,12922.656,69310.0,193.7,2068.0,295936.0,5.62
2005-06-16,171.192,5.63,5.0,4.0,12922.656,69310.0,193.7,2068.0,295936.0,5.56
2005-06-23,171.192,5.57,5.0,4.0,12922.656,69310.0,193.7,2068.0,295936.0,5.63
2005-06-30,171.192,5.53,5.0,4.0,12922.656,69310.0,193.7,2068.0,295936.0,5.57
2005-07-01,172.861,5.53,5.0,4.18,13142.642,69310.0,194.9,2054.0,296186.0,5.53
2005-07-07,172.861,5.62,5.0,4.18,13142.642,69310.0,194.9,2054.0,296186.0,5.53
2005-07-14,172.861,5.66,5.0,4.18,13142.642,69310.0,194.9,2054.0,296186.0,5.62
2005-07-21,172.861,5.73,5.0,4.18,13142.642,69310.0,194.9,2054.0,296186.0,5.66
2005-07-28,172.861,5.77,5.0,4.18,13142.642,69310.0,194.9,2054.0,296186.0,5.73
2005-08-01,174.44299999999998,5.77,4.9,4.26,13142.642,69310.0,196.1,2095.0,296440.0,5.77
2005-08-04,174.44299999999998,5.82,4.9,4.26,13142.642,69310.0,196.1,2095.0,296440.0,5.77
2005-08-11,174.44299999999998,5.89,4.9,4.26,13142.642,69310.0,196.1,2095.0,296440.0,5.82
2005-08-18,174.44299999999998,5.8,4.9,4.26,13142.642,69310.0,196.1,2095.0,296440.0,5.89
2005-08-25,174.44299999999998,5.77,4.9,4.26,13142.642,69310.0,196.1,2095.0,296440.0,5.8
2005-09-01,176.43900000000002,5.71,5.0,4.2,13142.642,69310.0,198.8,2151.0,296707.0,5.77
2005-09-08,176.43900000000002,5.71,5.0,4.2,13142.642,69310.0,198.8,2151.0,296707.0,5.71
2005-09-15,176.43900000000002,5.74,5.0,4.2,13142.642,69310.0,198.8,2151.0,296707.0,5.71
2005-09-22,176.43900000000002,5.8,5.0,4.2,13142.642,69310.0,198.8,2151.0,296707.0,5.74
2005-09-29,176.43900000000002,5.91,5.0,4.2,13142.642,69310.0,198.8,2151.0,296707.0,5.8
2005-10-01,178.028,5.91,5.0,4.46,13324.204,69310.0,199.1,2065.0,296972.0,5.91
2005-10-06,178.028,5.98,5.0,4.46,13324.204,69310.0,199.1,2065.0,296972.0,5.91
2005-10-13,178.028,6.03,5.0,4.46,13324.204,69310.0,199.1,2065.0,296972.0,5.98
2005-10-20,178.028,6.1,5.0,4.46,13324.204,69310.0,199.1,2065.0,296972.0,6.03
2005-10-27,178.028,6.15,5.0,4.46,13324.204,69310.0,199.1,2065.0,296972.0,6.1
2005-11-01,179.68200000000002,6.15,5.0,4.54,13324.204,69310.0,198.1,2147.0,297207.0,6.15
2005-11-03,179.68200000000002,6.31,5.0,4.54,13324.204,69310.0,198.1,2147.0,297207.0,6.15
2005-11-10,179.68200000000002,6.36,5.0,4.54,13324.204,69310.0,198.1,2147.0,297207.0,6.31
2005-11-17,179.68200000000002,6.37,5.0,4.54,13324.204,69310.0,198.1,2147.0,297207.0,6.36
2005-11-23,179.68200000000002,6.28,5.0,4.54,13324.204,69310.0,198.1,2147.0,297207.0,6.37
2005-12-01,180.91099999999997,6.26,4.9,4.47,13324.204,69310.0,198.1,1994.0,297431.0,6.28
2005-12-08,180.91099999999997,6.32,4.9,4.47,13324.204,69310.0,198.1,1994.0,297431.0,6.26
2005-12-15,180.91099999999997,6.3,4.9,4.47,13324.204,69310.0,198.1,1994.0,297431.0,6.32
2005-12-22,180.91099999999997,6.26,4.9,4.47,13324.204,69310.0,198.1,1994.0,297431.0,6.3
2005-12-29,180.91099999999997,6.22,4.9,4.47,13324.204,69310.0,198.1,1994.0,297431.0,6.26
2006-01-01,182.321,6.22,4.7,4.42,13599.16,70080.0,199.3,2273.0,297647.0,6.22
2006-01-05,182.321,6.21,4.7,4.42,13599.16,70080.0,199.3,2273.0,297647.0,6.22
2006-01-12,182.321,6.15,4.7,4.42,13599.16,70080.0,199.3,2273.0,297647.0,6.21
2006-01-19,182.321,6.1,4.7,4.42,13599.16,70080.0,199.3,2273.0,297647.0,6.15
2006-01-26,182.321,6.12,4.7,4.42,13599.16,70080.0,199.3,2273.0,297647.0,6.1
2006-02-01,183.28799999999998,6.12,4.8,4.57,13599.16,70080.0,199.4,2119.0,297854.0,6.12
2006-02-02,183.28799999999998,6.23,4.8,4.57,13599.16,70080.0,199.4,2119.0,297854.0,6.12
2006-02-09,183.28799999999998,6.24,4.8,4.57,13599.16,70080.0,199.4,2119.0,297854.0,6.23
2006-02-16,183.28799999999998,6.28,4.8,4.57,13599.16,70080.0,199.4,2119.0,297854.0,6.24
2006-02-23,183.28799999999998,6.26,4.8,4.57,13599.16,70080.0,199.4,2119.0,297854.0,6.28
2006-03-01,184.365,6.26,4.7,4.72,13599.16,70080.0,199.7,1969.0,298060.0,6.26
2006-03-02,184.365,6.24,4.7,4.72,13599.16,70080.0,199.7,1969.0,298060.0,6.26
2006-03-09,184.365,6.37,4.7,4.72,13599.16,70080.0,199.7,1969.0,298060.0,6.24
2006-03-16,184.365,6.34,4.7,4.72,13599.16,70080.0,199.7,1969.0,298060.0,6.37
2006-03-23,184.365,6.32,4.7,4.72,13599.16,70080.0,199.7,1969.0,298060.0,6.34
2006-03-30,184.365,6.35,4.7,4.72,13599.16,70080.0,199.7,1969.0,298060.0,6.32
2006-04-01,184.329,6.35,4.7,4.99,13753.424,70080.0,200.7,1821.0,298281.0,6.35
2006-04-06,184.329,6.43,4.7,4.99,13753.424,70080.0,200.7,1821.0,298281.0,6.35
2006-04-13,184.329,6.49,4.7,4.99,13753.424,70080.0,200.7,1821.0,298281.0,6.43
2006-04-20,184.329,6.53,4.7,4.99,13753.424,70080.0,200.7,1821.0,298281.0,6.49
2006-04-27,184.329,6.58,4.7,4.99,13753.424,70080.0,200.7,1821.0,298281.0,6.53
2006-05-01,184.155,6.58,4.6,5.11,13753.424,70080.0,201.3,1942.0,298496.0,6.58
2006-05-04,184.155,6.59,4.6,5.11,13753.424,70080.0,201.3,1942.0,298496.0,6.58
2006-05-11,184.155,6.58,4.6,5.11,13753.424,70080.0,201.3,1942.0,298496.0,6.59
2006-05-18,184.155,6.6,4.6,5.11,13753.424,70080.0,201.3,1942.0,298496.0,6.58
2006-05-25,184.155,6.62,4.6,5.11,13753.424,70080.0,201.3,1942.0,298496.0,6.6
2006-06-01,183.507,6.67,4.6,5.11,13753.424,70080.0,201.8,1802.0,298739.0,6.62
2006-06-08,183.507,6.62,4.6,5.11,13753.424,70080.0,201.8,1802.0,298739.0,6.67
2006-06-15,183.507,6.63,4.6,5.11,13753.424,70080.0,201.8,1802.0,298739.0,6.62
2006-06-22,183.507,6.71,4.6,5.11,13753.424,70080.0,201.8,1802.0,298739.0,6.63
2006-06-29,183.507,6.78,4.6,5.11,13753.424,70080.0,201.8,1802.0,298739.0,6.71
2006-07-01,183.06599999999997,6.78,4.7,5.09,13870.188,70080.0,202.9,1737.0,298996.0,6.78
2006-07-06,183.06599999999997,6.79,4.7,5.09,13870.188,70080.0,202.9,1737.0,298996.0,6.78
2006-07-13,183.06599999999997,6.74,4.7,5.09,13870.188,70080.0,202.9,1737.0,298996.0,6.79
2006-07-20,183.06599999999997,6.8,4.7,5.09,13870.188,70080.0,202.9,1737.0,298996.0,6.74
2006-07-27,183.06599999999997,6.72,4.7,5.09,13870.188,70080.0,202.9,1737.0,298996.0,6.8
2006-08-01,182.593,6.72,4.7,4.88,13870.188,70080.0,203.8,1650.0,299263.0,6.72
2006-08-03,182.593,6.63,4.7,4.88,13870.188,70080.0,203.8,1650.0,299263.0,6.72
2006-08-10,182.593,6.55,4.7,4.88,13870.188,70080.0,203.8,1650.0,299263.0,6.63
2006-08-17,182.593,6.52,4.7,4.88,13870.188,70080.0,203.8,1650.0,299263.0,6.55
2006-08-24,182.593,6.48,4.7,4.88,13870.188,70080.0,203.8,1650.0,299263.0,6.52
2006-08-31,182.593,6.44,4.7,4.88,13870.188,70080.0,203.8,1650.0,299263.0,6.48
2006-09-01,182.797,6.44,4.5,4.72,13870.188,70080.0,202.8,1720.0,299554.0,6.44
2006-09-07,182.797,6.47,4.5,4.72,13870.188,70080.0,202.8,1720.0,299554.0,6.44
2006-09-14,182.797,6.43,4.5,4.72,13870.188,70080.0,202.8,1720.0,299554.0,6.47
2006-09-21,182.797,6.4,4.5,4.72,13870.188,70080.0,202.8,1720.0,299554.0,6.43
2006-09-28,182.797,6.31,4.5,4.72,13870.188,70080.0,202.8,1720.0,299554.0,6.4
2006-10-01,183.197,6.31,4.4,4.73,14039.56,70080.0,201.9,1491.0,299835.0,6.31
2006-10-05,183.197,6.3,4.4,4.73,14039.56,70080.0,201.9,1491.0,299835.0,6.31
2006-10-12,183.197,6.37,4.4,4.73,14039.56,70080.0,201.9,1491.0,299835.0,6.3
2006-10-19,183.197,6.36,4.4,4.73,14039.56,70080.0,201.9,1491.0,299835.0,6.37
2006-10-26,183.197,6.4,4.4,4.73,14039.56,70080.0,201.9,1491.0,299835.0,6.36
2006-11-01,183.607,6.4,4.5,4.6,14039.56,70080.0,202.0,1570.0,300094.0,6.4
2006-11-02,183.607,6.31,4.5,4.6,14039.56,70080.0,202.0,1570.0,300094.0,6.4
2006-11-09,183.607,6.33,4.5,4.6,14039.56,70080.0,202.0,1570.0,300094.0,6.31
2006-11-16,183.607,6.24,4.5,4.6,14039.56,70080.0,202.0,1570.0,300094.0,6.33
2006-11-22,183.607,6.18,4.5,4.6,14039.56,70080.0,202.0,1570.0,300094.0,6.24
2006-11-30,183.607,6.14,4.5,4.6,14039.56,70080.0,202.0,1570.0,300094.0,6.18
2006-12-01,184.139,6.14,4.4,4.56,14039.56,70080.0,203.1,1649.0,300340.0,6.14
2006-12-07,184.139,6.11,4.4,4.56,14039.56,70080.0,203.1,1649.0,300340.0,6.14
2006-12-14,184.139,6.12,4.4,4.56,14039.56,70080.0,203.1,1649.0,300340.0,6.11
2006-12-21,184.139,6.13,4.4,4.56,14039.56,70080.0,203.1,1649.0,300340.0,6.12
2006-12-28,184.139,6.18,4.4,4.56,14039.56,70080.0,203.1,1649.0,300340.0,6.13
2007-01-01,184.517,6.18,4.6,4.76,14215.651,71210.0,203.437,1409.0,300574.0,6.18
2007-01-04,184.517,6.18,4.6,4.76,14215.651,71210.0,203.437,1409.0,300574.0,6.18
2007-01-11,184.517,6.21,4.6,4.76,14215.651,71210.0,203.437,1409.0,300574.0,6.18
2007-01-18,184.517,6.23,4.6,4.76,14215.651,71210.0,203.437,1409.0,300574.0,6.21
2007-01-25,184.517,6.25,4.6,4.76,14215.651,71210.0,203.437,1409.0,300574.0,6.23
2007-02-01,184.59900000000002,6.34,4.5,4.72,14215.651,71210.0,204.226,1480.0,300802.0,6.25
2007-02-08,184.59900000000002,6.28,4.5,4.72,14215.651,71210.0,204.226,1480.0,300802.0,6.34
2007-02-15,184.59900000000002,6.3,4.5,4.72,14215.651,71210.0,204.226,1480.0,300802.0,6.28
2007-02-22,184.59900000000002,6.22,4.5,4.72,14215.651,71210.0,204.226,1480.0,300802.0,6.3
2007-03-01,184.15,6.18,4.4,4.56,14215.651,71210.0,205.288,1495.0,301021.0,6.22
2007-03-08,184.15,6.14,4.4,4.56,14215.651,71210.0,205.288,1495.0,301021.0,6.18
2007-03-15,184.15,6.14,4.4,4.56,14215.651,71210.0,205.288,1495.0,301021.0,6.14
2007-03-22,184.15,6.16,4.4,4.56,14215.651,71210.0,205.288,1495.0,301021.0,6.14
2007-03-29,184.15,6.16,4.4,4.56,14215.651,71210.0,205.288,1495.0,301021.0,6.16
2007-04-01,183.01,6.16,4.5,4.69,14402.082,71210.0,205.904,1490.0,301254.0,6.16
2007-04-05,183.01,6.17,4.5,4.69,14402.082,71210.0,205.904,1490.0,301254.0,6.16
2007-04-12,183.01,6.22,4.5,4.69,14402.082,71210.0,205.904,1490.0,301254.0,6.17
2007-04-19,183.01,6.17,4.5,4.69,14402.082,71210.0,205.904,1490.0,301254.0,6.22
